[Header],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3968303930,299.947113,17796.65625,0.212527194,2.05E-05,1,0.999551974,38.01703262,1.783790196,17.34000072,1.983122089,0.334392101,25,-0.000154598,0.212521898,-2.09E-05,299.947113,299.947113,17771.65234,17821.66016,55.1595246,18.0641131,41.19710922,0,0,0,38,299.9867249,1,6,1,,,1.704406738,54.25220108,,,,,,,,,,,,,,,,
,3968303948,299.9523315,16902.73242,0.212361493,1.68E-05,1,0.999551974,38.01703262,1.78368476,17.34000072,1.981419141,0.334358649,25,-0.00012806,0.212356152,5.56E-06,299.9525452,299.9525452,16878.34375,16927.12109,55.11106363,18.06633748,41.2206192,0,0,0,38,299.9790039,1,6,1,,,1.703948975,55.22971725,,,,,,,,,,,,,,,,
,3968303965,299.9510956,16055.65137,0.212189026,2.02E-05,1,0.999551974,38.01703262,1.783752398,17.34000072,1.979894359,0.334035523,25,-0.000134837,0.212183699,-1.31E-06,299.9508057,299.9508057,16027.6084,16083.69434,55.24863025,18.06620676,41.23115921,0,0,0,38,299.9782715,1,6,1,,,1.704406738,55.22971725,,,,,,,,,,,,,,,,
,3968303982,299.9554749,15209.92529,0.212002405,1.09E-05,1,0.999551974,38.01703262,1.783743483,17.34000072,1.97814052,0.333755313,25,-0.000133103,0.211997055,3.30E-07,299.9561157,299.9561157,15185.13867,15234.71191,55.10637386,18.06255041,41.22467422,0,0,0,38,299.9689941,1,6,1,,,1.70501709,53.76344299,,,,,,,,,,,,,,,,
,3968303999,299.9560394,14366.05273,0.211806429,1.28E-05,1,0.999551974,38.01703262,1.783658224,17.34000072,1.976243603,0.333288104,25,-0.000148336,0.211801088,-1.50E-05,299.9556885,299.9556885,14338.63477,14393.4707,55.20251417,18.06773732,41.25575256,0,0,0,38,299.9636841,1,6,1,,,1.70501709,54.74095917,,,,,,,,,,,,,,,,
,3968304015,299.9529724,13566.08545,0.211616301,1.34E-05,1,0.999551974,38.01703262,1.783656108,17.34000072,1.974456953,0.333050764,25,-0.000141558,0.211610977,-8.32E-06,299.9529724,299.9529724,13545.11523,13587.05566,55.13685738,18.06493593,41.25683212,0,0,0,38,299.9612732,1,6,1,,,1.705474854,55.22971725,,,,,,,,,,,,,,,,
,3968304030,299.9515991,12820.04199,0.211418092,1.66E-05,1,0.999551974,38.01703262,1.783608196,17.34000072,1.972532497,0.332867452,25,-0.000126718,0.21141277,6.41E-06,299.9513855,299.9513855,12795.81055,12844.27344,55.16186949,18.06614485,41.28655624,0,0,0,38,299.9641113,1,6,1,,,1.705169678,54.74095917,,,,,,,,,,,,,,,,
,3968304046,299.9532623,12023.31006,0.211180086,1.91E-05,1,0.999551974,38.01703262,1.783633768,17.34000072,1.970355814,0.332400775,25,-0.000136948,0.211174765,-3.95E-06,299.9529724,299.9529724,11995.29492,12051.3252,55.2634812,18.06485984,41.29331207,0,0,0,38,299.9615479,1,6,1,,,1.704559326,54.74095917,,,,,,,,,,,,,,,,
,3968304061,299.9589844,11305.97607,0.210936577,1.88E-05,1,0.999551974,38.01703262,1.783650308,17.34000072,1.968069986,0.332205744,25,-0.000116942,0.210931215,1.59E-05,299.9594116,299.9594116,11253.33887,11358.61328,55.24394048,18.0656613,41.3079071,0,0,0,38,299.9479675,1,6,1,,,1.704406738,55.22971725,,,,,,,,,,,,,,,,
,3968304074,299.959259,10627.61621,0.210686108,8.75E-06,1,0.999551974,38.01703262,1.783726366,17.34000072,1.965827398,0.331752664,25,-0.000124586,0.210680755,8.13E-06,299.9596863,299.9596863,10602.79883,10652.43359,55.2087672,18.06330971,41.29385376,0,0,0,38,299.9426575,1,6,1,,,1.704101563,55.22971725,,,,,,,,,,,,,,,,
,3968304088,299.9551849,9931.568359,0.210430605,1.30E-05,1,0.999551974,38.01703262,1.783708013,17.34000072,1.963438374,0.331261176,25,-0.000133657,0.210425287,-1.09E-06,299.9546814,299.9546814,9906.706055,9956.430664,55.30568914,18.06430551,41.31195831,0,0,0,38,299.9475403,1,6,1,,,1.702880859,54.74095917,,,,,,,,,,,,,,,,
,3968304102,299.9520416,9238.638672,0.210136487,7.61E-06,1,0.999551974,38.01703262,1.78373812,17.34000072,1.960730579,0.330780412,25,-0.00013598,0.210131194,-3.58E-06,299.9521179,299.9521179,9219.835938,9257.441406,55.19000811,18.06493659,41.33276749,0,0,0,38,299.9519653,1,6,1,,,1.70425415,55.22971725,,,,,,,,,,,,,,,,
,3968304114,299.9527588,8640.086914,0.209802519,1.76E-05,1,0.999551974,38.01703262,1.783676857,17.34000072,1.95754374,0.330271815,25,-0.000132751,0.209797227,-5.46E-07,299.9519653,299.9519653,8612.693359,8667.480469,55.22908954,18.06570737,41.31601334,0,0,0,38,299.9515381,1,6,1,,,1.705474854,54.74095917,,,,,,,,,,,,,,,,
,3968304127,299.964325,7993.00415,0.209460763,2.03E-05,1,0.999551974,38.01703262,1.783639633,17.34000072,1.954331387,0.329626991,25,-0.000143261,0.209455419,-1.13E-05,299.9645386,299.9645386,7968.386719,8017.621582,55.16577763,18.06728967,41.34222412,0,0,0,38,299.9367981,1,6,1,,,1.704101563,55.71847534,,,,,,,,,,,,,,,,
,3968304139,299.9664154,7397.176025,0.209066706,1.66E-05,1,0.999551974,38.01703262,1.783734984,17.34000072,1.950735321,0.329150378,25,-0.000129465,0.209061351,2.30E-06,299.9661255,299.9661255,7372.558594,7421.793457,55.19078974,18.06544271,41.33682251,0,0,0,38,299.9225159,1,6,1,,,1.70425415,55.71847534,,,,,,,,,,,,,,,,
,3968304150,299.9707794,6849.516113,0.208686853,2.27E-05,1,0.999551974,38.01703262,1.783688313,17.34000072,1.947153699,0.328468298,25,-0.000137341,0.208681487,-5.81E-06,299.9711304,299.9711304,6825.655762,6873.376465,55.22205488,18.0662922,41.34952164,0,0,0,38,299.9094849,1,6,1,,,1.705169678,55.71847534,,,,,,,,,,,,,,,,
,3968304161,299.9678345,6306.289307,0.208181146,1.83E-05,1,0.999551974,38.01703262,1.783678126,17.34000072,1.94242164,0.327687319,25,-0.000135221,0.208175808,-3.99E-06,299.9678345,299.9678345,6282.052734,6330.525879,55.10950038,18.06389363,41.36870956,0,0,0,38,299.906189,1,6,1,,,1.708526611,55.71847534,,,,,,,,,,,,,,,,
,3968304172,299.9555969,5759.312744,0.207638705,1.41E-05,1,0.999551974,38.01703262,1.783751669,17.34000072,1.937440247,0.32684107,25,-0.000135499,0.207633449,-4.60E-06,299.9558105,299.9558105,5734.692871,5783.932617,55.11966155,18.06392467,41.36762619,0,0,0,38,299.9205017,1,6,1,,,1.704559326,55.71847534,,,,,,,,,,,,,,,,
,3968304182,299.9547577,5265.047119,0.207000199,1.63E-05,1,0.999551974,38.01703262,1.783742891,17.34000072,1.931462902,0.325895201,25,-0.000128581,0.206994959,1.93E-06,299.9546814,299.9546814,5237.424805,5292.669434,55.27207911,18.06427037,41.39113998,0,0,0,38,299.927063,1,6,1,,,1.704406738,55.71847534,,,,,,,,,,,,,,,,
,3968304192,299.9524689,4766.852783,0.206268301,1.72E-05,1,0.999551974,38.01703262,1.783711427,17.34000072,1.924599302,0.324745163,25,-0.000127298,0.206263091,2.76E-06,299.9525452,299.9525452,4742.037598,4791.667969,55.22361814,18.06635813,41.3905983,0,0,0,38,299.9312134,1,6,1,,,1.704711914,55.71847534,,,,,,,,,,,,,,,,
,3968304202,299.9533844,4293.106445,0.205281118,1.59E-05,1,0.999551974,38.01703262,1.783650922,17.34000072,1.915319711,0.323209422,25,-0.000123566,0.205275925,5.88E-06,299.9530945,299.9530945,4243.659668,4342.553223,55.24941188,18.06475865,41.38438416,0,0,0,38,299.9310913,1,6,1,,,1.704711914,55.71847534,,,,,,,,,,,,,,,,
,3968304210,299.9541168,3867.717163,0.204250224,1.87E-05,1,0.999551974,38.01703262,1.783730959,17.34000072,1.905811598,0.321442925,25,-0.000139836,0.204245063,-1.10E-05,299.9533997,299.9533997,3843.747559,3891.686768,55.10871875,18.06455246,41.4057312,0,0,0,38,299.9332275,1,6,1,,,1.704559326,55.71847534,,,,,,,,,,,,,,,,
,3968304218,299.9548187,3469.476074,0.202907037,1.81E-05,1,0.999551974,38.01703262,1.783597627,17.34000072,1.893119253,0.319428264,25,-0.000125783,0.202901898,2.18E-06,299.9551086,299.9551086,3445.172852,3493.779297,55.14154715,18.06339975,41.40789413,0,0,0,38,299.9319458,1,6,1,,,1.704559326,55.71847534,,,,,,,,,,,,,,,,
,3968304226,299.9581146,3071.299316,0.200999223,1.80E-05,1,0.999551974,38.01703262,1.783758621,17.34000072,1.875501991,0.31635221,25,-0.000135388,0.20099412,-8.62E-06,299.9584045,299.9584045,3043.669922,3098.928711,55.30803402,18.06459695,41.41086578,0,0,0,38,299.9282227,1,6,1,,,1.704406738,55.71847534,,,,,,,,,,,,,,,,
,3968304233,299.957901,2718.659546,0.198597173,1.97E-05,1,0.999551974,38.01703262,1.783641023,17.34000072,1.852976889,0.312505506,25,-0.000138701,0.198592135,-1.34E-05,299.9579773,299.9579773,2693.644531,2743.674561,55.27755051,18.06356137,41.41491699,0,0,0,38,299.927948,1,6,1,,,1.704101563,54.74095917,,,,,,,,,,,,,,,,
,3968304240,299.9576111,2373.039063,0.194993053,2.99E-05,1,0.999551974,38.01703262,1.783652626,17.34000072,1.819354173,0.306875626,25,-0.000131957,0.194988104,-8.97E-06,299.9578247,299.9578247,2348.638184,2397.439941,55.2142386,18.06528457,41.41680908,0,0,0,38,299.9269409,1,6,1,,,1.705932617,55.71847534,,,,,,,,,,,,,,,,
,3968304246,299.9559631,2074.643921,0.19009164,4.39E-05,1,0.999551974,38.01703262,1.783606535,17.34000072,1.773568954,0.299204523,25,-0.000123266,0.190086821,-3.36E-06,299.9568176,299.9568176,2053.343262,2095.94458,55.13294923,18.06596891,41.4070816,0,0,0,38,299.9277954,1,6,1,,,1.704101563,55.71847534,,,,,,,,,,,,,,,,
,3968304252,299.9521179,1778.670349,0.18233434,6.96E-05,1,0.999551974,38.01703262,1.78361746,17.34000072,1.701242922,0.286761442,25,-0.000143414,0.182329751,-2.84E-05,299.9529724,299.9529724,1750.65271,1806.687988,55.33617265,18.06553825,41.41437912,0,0,0,38,299.9329529,1,6,1,,,1.702575684,56.20723343,,,,,,,,,,,,,,,,
,3968304258,299.9506683,1481.0896,0.170162368,0.00010451,1,0.999551974,38.01703262,1.783681893,17.34000072,1.587714697,0.267720511,25,-0.000123905,0.170158086,-1.66E-05,299.9513855,299.9513855,1456.053101,1506.126099,55.26817097,18.06353597,41.42789078,0,0,0,38,299.9396667,1,6,1,,,1.704711914,56.20723343,,,,,,,,,,,,,,,,
,3968304263,299.9505463,1230.881653,0.155596796,0.000137633,1,0.999551974,38.01703262,1.783714344,17.34000072,1.451837454,0.244795438,25,-0.000114703,0.155592882,-1.65E-05,299.9498291,299.9498291,1203.435547,1258.327759,55.19157137,18.06394112,41.42572784,0,0,0,38,299.9402466,1,6,1,,,1.703491211,55.71847534,,,,,,,,,,,,,,,,
,3968304268,299.9514618,980.1832886,0.136447431,0.000176954,1,0.999551974,38.01703262,1.783813463,17.34000072,1.273258987,0.214499616,25,-0.000119925,0.136444007,-3.38E-05,299.9508057,299.9508057,952.9419556,1007.424622,55.09308618,18.06379888,41.40681076,0,0,0,38,299.9421082,1,6,1,,,1.704406738,55.71847534,,,,,,,,,,,,,,,,
,3968304272,299.9529724,785.5557251,0.117519982,0.000216026,1,0.999551974,38.01703262,1.783851947,17.34000072,1.096658175,0.184763555,25,-0.000101728,0.117517027,-2.76E-05,299.9535522,299.9535522,763.5407715,807.5706787,55.25722817,18.06429182,41.41627121,0,0,0,38,299.9399414,1,6,1,,,1.701965332,55.22971725,,,,,,,,,,,,,,,,
,3968304275,299.9516754,634.0652466,0.100812382,0.000247017,1,0.999551974,38.01703262,1.783695395,17.34000072,0.940689221,0.158354109,25,-0.000101022,0.100809859,-3.74E-05,299.9523926,299.9523926,609.6502075,658.4802856,55.15483483,18.06322334,41.42924118,0,0,0,38,299.9402466,1,6,1,,,1.704406738,56.20723343,,,,,,,,,,,,,,,,
,3968304279,299.9480896,437.2494965,0.075060977,0.000289237,1,0.999551974,38.01703262,1.783734181,17.34000072,0.700439851,0.117763504,25,-9.06E-05,0.075059116,-4.32E-05,299.9480896,299.9480896,412.2249146,462.2740784,55.30178099,18.06596868,41.44491577,0,0,0,38,299.9463806,1,6,1,,,1.70791626,56.20723343,,,,,,,,,,,,,,,,
,3968304281,299.9477539,338.8321075,0.0605898,0.000316906,1,0.999551974,38.01703262,1.783775341,17.34000072,0.565426734,0.094982035,25,-8.17E-05,0.060588303,-4.34E-05,299.9479675,299.9479675,314.6456299,363.0185852,55.30725239,18.06599657,41.45248032,0,0,0,38,299.9492493,1,6,1,,,1.703796387,55.22971725,,,,,,,,,,,,,,,,
,3968304287,299.9433899,74.7951889,0.027057917,0.00038619,1,0.999551974,38.01703262,1.783567501,17.34000072,0.252396813,0.042135595,2.5,-6.39E-05,0.027057269,-4.68E-05,299.9433899,299.9433899,74.7951889,74.7951889,55.18375509,18.06464385,41.4576149,0,0,0,38,299.954834,1,6,1,,,1.706695557,55.22971725,,,,,,,,,,,,,,,,
,3968304287,299.9436646,63.21148872,0.017510535,0.000408563,1,0.999551974,38.01703262,1.783567501,17.34000072,0.163368215,0.027093376,2.5,-6.01E-05,0.017510127,-4.90E-05,299.9433899,299.9433899,51.62778854,74.7951889,55.22987117,18.06464385,41.45707321,0,0,0,38,299.9552612,1,6,1,,,1.71005249,56.20723343,,,,,,,,,,,,,,,,
,3968304288,299.9440155,-6.971682549,-0.004222613,0.000469465,1,0.999551974,38.01703262,1.783639524,17.34000072,-0.039287212,-0.007183828,2.5,-5.52E-05,-0.004222471,-5.79E-05,299.9449463,299.9449463,-34.28921127,20.34584618,55.22361814,18.06492037,41.44869614,0,0,0,38,299.9601135,1,6,1,,,1.704559326,55.71847534,,,,,,,,,,,,,,,,
,3968304289,299.9428101,-59.10428429,-0.014828125,0.000417026,1,0.999551974,38.01703262,1.78365661,17.34000072,-0.13820113,-0.023816447,2.5,-4.27E-05,-0.014827721,-5.20E-05,299.9430847,299.9430847,-83.9193573,-34.28921127,55.24472211,18.06403447,41.46166992,0,0,0,38,299.9601135,1,6,1,,,1.702728271,56.20723343,,,,,,,,,,,,,,,,
,3968304290,299.9422455,-111.7416611,-0.02449943,0.000387113,1,0.999551974,38.01703262,1.78364315,17.34000072,-0.228397063,-0.039001008,2.5,-3.31E-05,-0.024498787,-4.86E-05,299.9425354,299.9425354,-139.5639648,-83.9193573,55.08214338,18.0656356,41.44491577,0,0,0,38,299.9603882,1,6,1,,,1.703796387,55.71847534,,,,,,,,,,,,,,,,
,3968304291,299.9422455,-164.2076035,-0.033557564,0.000365045,1,0.999551974,38.01703262,1.783649629,17.34000072,-0.312873538,-0.053240985,2.5,-2.60E-05,-0.033556696,-4.72E-05,299.9419556,299.9419556,-188.8512421,-139.5639648,55.1595246,18.06528576,41.44869614,0,0,0,38,299.9615479,1,6,1,,,1.705780029,55.71847534,,,,,,,,,,,,,,,,
,3968304293,299.941391,-263.110733,-0.050148162,0.00032772,1,0.999551974,38.01703262,1.783604703,17.34000072,-0.467590952,-0.079285188,2.5,-9.35E-06,-0.050146883,-4.10E-05,299.9421082,299.9421082,-287.7162781,-238.505188,55.01101518,18.06551683,41.44680786,0,0,0,38,299.9649658,1,6,1,,,1.705322266,55.71847534,,,,,,,,,,,,,,,,
,3968304295,299.9402313,-361.5019226,-0.065271922,0.000300063,1,0.999551974,38.01703262,1.783630624,17.34000072,-0.608657555,-0.102954841,2.5,1.39E-05,-0.065270277,-2.73E-05,299.940094,299.940094,-385.6717224,-337.3321228,55.21033046,18.06643952,41.46031952,0,0,0,38,299.9692688,1,6,1,,,1.705474854,55.71847534,,,,,,,,,,,,,,,,
,3968304298,299.9395142,-510.8518372,-0.085575493,0.00026696,1,0.999551974,38.01703262,1.783775583,17.34000072,-0.798055307,-0.134964844,2.5,2.10E-05,-0.085573339,-3.30E-05,299.9395142,299.9395142,-538.2669678,-483.4367065,55.19938766,18.06639076,41.4300499,0,0,0,38,299.971283,1,6,1,,,1.70501709,55.22971725,,,,,,,,,,,,,,,,
,3968304301,299.9403076,-659.1565857,-0.103769118,0.00023649,1,0.999551974,38.01703262,1.783554948,17.34000072,-0.96762486,-0.163534767,2.5,3.66E-05,-0.103766511,-2.89E-05,299.940094,299.940094,-687.1812744,-631.131897,55.12200643,18.06651955,41.43815994,0,0,0,38,299.9744263,1,6,1,,,1.704559326,56.20723343,,,,,,,,,,,,,,,,
,3968304305,299.9420929,-858.3486023,-0.124650624,0.000198498,1,0.999551974,38.01703262,1.783535058,17.34000072,-1.16235358,-0.19628793,2.5,6.03E-05,-0.124647497,-1.83E-05,299.9419556,299.9419556,-882.7922363,-833.9049683,55.2142386,18.06559808,41.44167328,0,0,0,38,299.9744263,1,6,1,,,1.704559326,56.20723343,,,,,,,,,,,,,,,,
,3968304309,299.9447327,-1034.058899,-0.138070513,0.000173701,1,0.999551974,38.01703262,1.783570814,17.34000072,-1.288141919,-0.217562383,25,6.35E-05,-0.138067037,-2.36E-05,299.9449463,299.9449463,-1043.216309,-1024.901489,55.06807407,18.06739053,41.44086075,0,0,0,38,299.9724121,1,6,1,,,1.704864502,56.20723343,,,,,,,,,,,,,,,,
,3968304314,299.9426727,-1308.439026,-0.159678524,0.000125511,1,0.999551974,38.01703262,1.783701109,17.34000072,-1.489874866,-0.251438125,25,9.38E-05,-0.159674527,-6.90E-06,299.9432373,299.9432373,-1332.630249,-1284.247803,55.21033046,18.06479874,41.44464493,0,0,0,38,299.971405,1,6,1,,,1.703643799,55.71847534,,,,,,,,,,,,,,,,
,3968304319,299.9429474,-1557.461182,-0.172921607,9.06E-05,1,0.999551974,38.01703262,1.783686533,17.34000072,-1.613418424,-0.27233431,25,9.68E-05,-0.172917274,-1.23E-05,299.9426575,299.9426575,-1582.185791,-1532.736572,55.27911377,18.06689488,41.45005035,0,0,0,38,299.977417,1,6,1,,,1.70425415,55.22971725,,,,,,,,,,,,,,,,
,3968304324,299.9447479,-1804.649902,-0.182486809,6.35E-05,1,0.999551974,38.01703262,1.783747781,17.34000072,-1.702736346,-0.287324875,25,0.000111055,-0.182482233,-4.06E-06,299.9442444,299.9442444,-1831.884033,-1777.415771,55.15639809,18.06394929,41.45005035,0,0,0,38,299.9788513,1,6,1,,,1.705474854,55.71847534,,,,,,,,,,,,,,,,
,3968304330,299.9458008,-2101.904541,-0.190222417,4.16E-05,1,0.999551974,38.01703262,1.783682786,17.34000072,-1.774851448,-0.2994965,25,0.000115476,-0.190217642,-4.51E-06,299.9458008,299.9458008,-2126.702881,-2077.106201,55.19704277,18.06650116,41.46599197,0,0,0,38,299.977417,1,6,1,,,1.705932617,55.71847534,,,,,,,,,,,,,,,,
,3968304337,299.9481659,-2449.725098,-0.195701344,2.23E-05,1,0.999551974,38.01703262,1.783698206,17.34000072,-1.825991507,-0.308101051,25,0.000121406,-0.195696421,-2.03E-06,299.9480896,299.9480896,-2474.547363,-2424.902832,55.28693005,18.06442638,41.46356201,0,0,0,38,299.9724121,1,6,1,,,1.704101563,55.71847534,,,,,,,,,,,,,,,,
,3968304343,299.9492493,-2749.432251,-0.198684479,7.62E-06,1,0.999551974,38.01703262,1.783724483,17.34000072,-1.853859989,-0.312756864,25,0.000128092,-0.198679478,2.78E-06,299.9486694,299.9486694,-2774.128174,-2724.736328,55.26660771,18.06442094,41.4727478,0,0,0,38,299.9717102,1,6,1,,,1.703948975,55.71847534,,,,,,,,,,,,,,,,
,3968304351,299.9503174,-3146.547119,-0.201311718,8.59E-06,1,0.999551974,38.01703262,1.783692007,17.34000072,-1.87833232,-0.316934312,25,0.000124691,-0.201306643,-2.27E-06,299.9498291,299.9498291,-3173.926514,-3119.167725,55.10559223,18.06385292,41.45031738,0,0,0,38,299.9701233,1,6,1,,,1.705169678,54.74095917,,,,,,,,,,,,,,,,
,3968304359,299.9515381,-3544.497803,-0.203128051,1.32E-05,1,0.999551974,38.01703262,1.783719603,17.34000072,-1.895319442,-0.319732376,25,0.000132915,-0.203122928,4.81E-06,299.9512634,299.9512634,-3568.920166,-3520.075439,55.10637386,18.06440963,41.46869659,0,0,0,38,299.9677124,1,6,1,,,1.704559326,56.20723343,,,,,,,,,,,,,,,,
,3968304367,299.9523926,-3944.488892,-0.204394094,1.19E-05,1,0.999551974,38.01703262,1.783665796,17.34000072,-1.90706794,-0.321763819,25,0.000128575,-0.204388932,-3.18E-07,299.9521179,299.9521179,-3971.822998,-3917.154785,55.26817097,18.06606291,41.4838295,0,0,0,38,299.9632568,1,6,1,,,1.704559326,56.20723343,,,,,,,,,,,,,,,,
,3968304376,299.9533234,-4395.510254,-0.205506059,1.18E-05,1,0.999551974,38.01703262,1.783683344,17.34000072,-1.91745993,-0.323526023,25,0.000128343,-0.205500864,-1.24E-06,299.9530945,299.9530945,-4423.12793,-4367.892578,55.1759388,18.06540779,41.46491241,0,0,0,38,299.9625549,1,6,1,,,1.705169678,55.71847534,,,,,,,,,,,,,,,,
,3968304385,299.9549713,-4838.91748,-0.206344034,1.55E-05,1,0.999551974,38.01703262,1.783663591,17.34000072,-1.925257124,-0.324844759,25,0.00012853,-0.206338809,-1.57E-06,299.9551086,299.9551086,-4863.62793,-4814.207031,55.24941188,18.06625318,41.46599197,0,0,0,38,299.9578247,1,6,1,,,1.704711914,56.20723343,,,,,,,,,,,,,,,,
,3968304394,299.9530487,-5288.400635,-0.207031436,1.48E-05,1,0.999551974,38.01703262,1.783629034,17.34000072,-1.93161249,-0.326049335,25,0.000115168,-0.207026196,-1.54E-05,299.9539795,299.9539795,-5312.689453,-5264.111816,55.18922649,18.06562844,41.47761154,0,0,0,38,299.9584045,1,6,1,,,1.705169678,55.71847534,,,,,,,,,,,,,,,,
,3968304405,299.951889,-5829.7771,-0.207696902,1.11E-05,1,0.999551974,38.01703262,1.783758739,17.34000072,-1.938005969,-0.326845587,25,0.000145012,-0.207691672,1.41E-05,299.9519653,299.9519653,-5853.99707,-5805.557129,55.23377931,18.06644843,41.48923111,0,0,0,38,299.959259,1,6,1,,,1.704559326,56.20723343,,,,,,,,,,,,,,,,
,3968304415,299.95224,-6327.133545,-0.208241262,1.65E-05,1,0.999551974,38.01703262,1.783646227,17.34000072,-1.942955442,-0.327740341,25,0.000139126,-0.208236012,7.85E-06,299.9518127,299.9518127,-6352.150879,-6302.116211,55.24941188,18.06458027,41.48815155,0,0,0,38,299.9585571,1,6,1,,,1.703796387,55.71847534,,,,,,,,,,,,,,,,
,3968304426,299.9527588,-6874.582031,-0.208683054,1.33E-05,1,0.999551974,38.01703262,1.783678845,17.34000072,-1.947093225,-0.328554437,25,0.000127308,-0.208677784,-4.23E-06,299.9519653,299.9519653,-6896.597168,-6852.566895,55.20564068,18.06650821,41.48760986,0,0,0,38,299.9552612,1,6,1,,,1.70211792,56.20723343,,,,,,,,,,,,,,,,
,3968304438,299.950531,-7473.905518,-0.209120748,1.29E-05,1,0.999551974,38.01703262,1.78371939,17.34000072,-1.951205552,-0.329339964,25,0.000118017,-0.209115475,-1.38E-05,299.9503784,299.9503784,-7498.339844,-7449.471191,55.23221605,18.06396881,41.51085281,0,0,0,38,299.9605408,1,6,1,,,1.706237793,56.20723343,,,,,,,,,,,,,,,,
,3968304450,299.9468231,-8067.050293,-0.209484815,1.50E-05,1,0.999551974,38.01703262,1.78365146,17.34000072,-1.954540794,-0.329836197,25,0.000125164,-0.209479559,-6.86E-06,299.9469604,299.9469604,-8091.225098,-8042.875488,55.17359392,18.0650833,41.48788071,0,0,0,38,299.9675598,1,6,1,,,1.704406738,56.20723343,,,,,,,,,,,,,,,,
,3968304462,299.9460297,-8664.10498,-0.209843446,1.88E-05,1,0.999551974,38.01703262,1.783741408,17.34000072,-1.958015497,-0.330229091,25,0.000145527,-0.2098382,1.33E-05,299.9459534,299.9459534,-8689.129883,-8639.080078,55.29630959,18.06743355,41.4897728,0,0,0,38,299.9695435,1,6,1,,,1.704101563,56.20723343,,,,,,,,,,,,,,,,
,3968304475,299.9465332,-9311.627441,-0.210159931,7.01E-06,1,0.999551974,38.01703262,1.78356181,17.34000072,-1.960754438,-0.330817204,25,0.000132581,-0.210154667,1.62E-07,299.9465332,299.9465332,-9335.811523,-9287.443359,55.26035468,18.06802264,41.50814819,0,0,0,38,299.9767151,1,6,1,,,1.704864502,56.20723343,,,,,,,,,,,,,,,,
,3968304488,299.9493866,-9958.729004,-0.210432617,1.60E-05,1,0.999551974,38.01703262,1.783621102,17.34000072,-1.963339632,-0.331391152,25,0.000118379,-0.210427322,-1.42E-05,299.9496765,299.9496765,-9985.989258,-9931.46875,55.1212248,18.06730462,41.53165817,0,0,0,38,299.9724121,1,6,1,,,1.703948975,56.20723343,,,,,,,,,,,,,,,,
,3968304502,299.9484558,-10660.83008,-0.210719614,1.13E-05,1,0.999551974,38.01703262,1.783598313,17.34000072,-1.965990999,-0.331849498,25,0.000117397,-0.210714318,-1.53E-05,299.948822,299.948822,-10685.84473,-10635.81543,55.16655926,18.06702381,41.52436447,0,0,0,38,299.9715576,1,6,1,,,1.704559326,56.20723343,,,,,,,,,,,,,,,,
,3968304516,299.9488983,-11355.56396,-0.210974424,9.69E-06,1,0.999551974,38.01703262,1.783550582,17.34000072,-1.968342956,-0.332087404,25,0.000134102,-0.210969131,1.22E-06,299.9498291,299.9498291,-11379.97168,-11331.15625,55.15170832,18.06479293,41.5232811,0,0,0,38,299.9742737,1,6,1,,,1.703491211,56.69599533,,,,,,,,,,,,,,,,
,3968304531,299.9465332,-12100.70361,-0.211202125,1.21E-05,1,0.999551974,38.01703262,1.783614962,17.34000072,-1.970520181,-0.332557703,25,0.0001235,-0.211196834,-9.51E-06,299.9469604,299.9469604,-12125.48535,-12075.92188,55.21971,18.06624313,41.53787613,0,0,0,38,299.9792786,1,6,1,,,1.70425415,55.71847534,,,,,,,,,,,,,,,,
,3968304546,299.9468994,-12848.47266,-0.211440211,1.25E-05,1,0.999551974,38.01703262,1.783578358,17.34000072,-1.972729999,-0.332759897,25,0.000141415,-0.211434925,8.27E-06,299.9466858,299.9466858,-12876.08984,-12820.85547,55.12278806,18.06718258,41.54192734,0,0,0,38,299.9822998,1,6,1,,,1.706848145,56.69599533,,,,,,,,,,,,,,,,
,3968304562,299.9467468,-13644.16016,-0.21165658,2.01E-05,1,0.999551974,38.01703262,1.783744843,17.34000072,-1.974910898,-0.33323913,25,0.000129936,-0.211651284,-3.32E-06,299.9465332,299.9465332,-13671.49707,-13616.82324,55.22283651,18.06515413,41.52193069,0,0,0,38,299.9838562,1,6,1,,,1.702728271,56.20723343,,,,,,,,,,,,,,,,
,3968304578,299.9473877,-14442.78809,-0.211841081,1.42E-05,1,0.999551974,38.01703262,1.783666631,17.34000072,-1.976548649,-0.333508765,25,0.000130729,-0.211835779,-2.63E-06,299.947113,299.947113,-14467.20801,-14418.36816,55.24863025,18.06613272,41.56057358,0,0,0,38,299.9838562,1,6,1,,,1.704711914,56.20723343,,,,,,,,,,,,,,,,
,3968304594,299.9481659,-15239.31982,-0.212051448,1.09E-05,1,0.999551974,38.01703262,1.783665742,17.34000072,-1.978511793,-0.333831848,25,0.000131689,-0.212046138,-1.78E-06,299.9482422,299.9482422,-15264.32813,-15214.31152,55.31194216,18.06455102,41.5521965,0,0,0,38,299.9827271,1,6,1,,,1.704711914,56.20723343,,,,,,,,,,,,,,,,
